OTU 1	OTU 2	corr	pval
OTU_26	OTU_30	-0.681262942585	0.01
OTU_26	OTU_4748	0.547831941878	0.05
OTU_26	OTU_62	-0.617110574063	0.02
OTU_26	OTU_133	0.782125110259	0.0
OTU_26	OTU_206	-0.688116705497	0.0
OTU_26	OTU_613	-0.569562879011	0.03
OTU_26	OTU_77	-0.606465483183	0.01
OTU_26	OTU_8	0.844378670628	0.0
OTU_26	OTU_327	-0.582820313182	0.0
OTU_26	OTU_35	0.513484025043	0.04
OTU_26	OTU_3549	-0.5421685545	0.01
OTU_26	OTU_287	0.614105783644	0.02
OTU_26	OTU_152	-0.534133290517	0.02
OTU_26	OTU_4781	-0.544020373906	0.04
OTU_26	OTU_3337	-0.633744664952	0.01
OTU_26	OTU_52	-0.769199978438	0.0
OTU_26	OTU_130	-0.637481729189	0.0
OTU_26	OTU_63	-0.571651495871	0.02
OTU_26	OTU_68	-0.565546316391	0.0
OTU_26	OTU_204	-0.571386241585	0.04
OTU_5	OTU_9	-0.569522451131	0.02
OTU_5	OTU_1465	0.532553916398	0.04
OTU_5	OTU_17	-0.621746673603	0.02
OTU_5	OTU_1	-0.592790146582	0.01
OTU_5	OTU_32	-0.596928966973	0.0
OTU_5	OTU_4293	0.681706317712	0.01
OTU_5	OTU_92	-0.649435289842	0.02
OTU_5	OTU_5583	-0.490129196377	0.02
OTU_5	OTU_67	-0.617610824416	0.04
OTU_5	OTU_29	-0.601028068545	0.01
OTU_5	OTU_30	-0.677892126307	0.0
OTU_5	OTU_62	-0.722254684894	0.01
OTU_5	OTU_79	-0.521201194103	0.05
OTU_5	OTU_206	-0.567246621652	0.0
OTU_5	OTU_166	0.803285165395	0.0
OTU_5	OTU_14	-0.394884008272	0.04
OTU_5	OTU_77	-0.590086541388	0.05
OTU_5	OTU_8	0.555450292616	0.02
OTU_5	OTU_3549	-0.653314854398	0.01
OTU_5	OTU_152	-0.52524077684	0.01
OTU_5	OTU_3337	-0.690135981175	0.0
OTU_5	OTU_253	0.550763026034	0.01
OTU_5	OTU_52	-0.560170408933	0.05
OTU_5	OTU_66	0.525939028593	0.05
OTU_5	OTU_204	-0.673096098332	0.0
OTU_39	OTU_4786	-0.495960830126	0.04
OTU_39	OTU_44	-0.504725783561	0.01
OTU_39	OTU_19	0.720281581496	0.0
OTU_39	OTU_30	0.80016319841	0.0
OTU_39	OTU_157	0.566504437919	0.0
OTU_39	OTU_206	0.458008705659	0.05
OTU_39	OTU_3337	0.514573583845	0.04
OTU_39	OTU_130	0.766278426568	0.0
OTU_39	OTU_146	0.552904878415	0.04
OTU_9	OTU_12	0.520253863299	0.04
OTU_9	OTU_32	0.630938544916	0.01
OTU_9	OTU_92	0.608726341017	0.0
OTU_9	OTU_4786	-0.607671952604	0.0
OTU_9	OTU_67	0.690866661166	0.0
OTU_9	OTU_29	0.546732131138	0.0
OTU_9	OTU_3	0.523808797408	0.04
OTU_9	OTU_62	0.504536117394	0.05
OTU_9	OTU_14	0.487254685967	0.03
OTU_9	OTU_327	0.686866304724	0.0
OTU_9	OTU_4462	0.694239253392	0.0
OTU_9	OTU_35	-0.51737542283	0.04
OTU_9	OTU_52	0.625383653099	0.01
OTU_1465	OTU_29	-0.563116913927	0.04
OTU_1465	OTU_53	-0.629786967015	0.02
OTU_1465	OTU_30	-0.542834056152	0.05
OTU_1465	OTU_62	-0.691510753208	0.0
OTU_1465	OTU_79	-0.514340328273	0.03
OTU_1465	OTU_206	-0.516287253286	0.04
OTU_1465	OTU_166	0.597664383304	0.0
OTU_1465	OTU_69	0.617600110663	0.01
OTU_1465	OTU_296	0.658307522136	0.0
OTU_1465	OTU_77	-0.595761681711	0.01
OTU_1465	OTU_35	0.615405939264	0.01
OTU_1465	OTU_3549	-0.534655909384	0.04
OTU_1465	OTU_152	-0.554330262329	0.01
OTU_1465	OTU_3337	-0.573050397075	0.01
OTU_1465	OTU_120	-0.520684927891	0.03
OTU_1465	OTU_204	-0.685788292926	0.0
OTU_11	OTU_109	-0.647147277851	0.0
